id,vehicle_identifier,longitude,latitude,date_time
19193469,CYEL8,-15.4040833,28.1637115,2024-11-01 12:45:20
19193584,EAFP7,-15.3994751,27.9409161,2024-11-01 12:46:18
19193585,QLJD0,-15.4005756,27.9405823,2024-11-01 12:46:20
19193586,YIFR2,-15.416934,28.1445122,2024-11-01 12:46:20
19193587,CYEL8,-15.4040833,28.1637115,2024-11-01 12:46:20
19193702,EAFP7,-15.3994751,27.9409161,2024-11-01 12:47:18
19193703,QLJD0,-15.4005756,27.9405823,2024-11-01 12:47:20
19193704,YIFR2,-15.416934,28.1445122,2024-11-01 12:47:20
19193705,CYEL8,-15.4040833,28.1637115,2024-11-01 12:47:20
19193820,EAFP7,-15.3994751,27.9409161,2024-11-01 12:48:18
19193821,QLJD0,-15.4005756,27.9405823,2024-11-01 12:48:21
19193822,YIFR2,-15.416934,28.1445122,2024-11-01 12:48:21
19193823,CYEL8,-15.4040833,28.1637115,2024-11-01 12:48:21
19193938,EAFP7,-15.3994751,27.9409161,2024-11-01 12:49:18
19193939,QLJD0,-15.4005756,27.9405823,2024-11-01 12:49:21
19193940,YIFR2,-15.416934,28.1445122,2024-11-01 12:49:21
19193941,CYEL8,-15.4040833,28.1637115,2024-11-01 12:49:21
19194056,EAFP7,-15.3994751,27.9409161,2024-11-01 12:50:18
19194057,QLJD0,-15.4005756,27.9405823,2024-11-01 12:50:21
19194058,YIFR2,-15.416934,28.1445122,2024-11-01 12:50:21
19194059,CYEL8,-15.4040833,28.1637115,2024-11-01 12:50:21
19194174,EAFP7,-15.3994751,27.9409161,2024-11-01 12:51:18
19194175,QLJD0,-15.4005756,27.9405823,2024-11-01 12:51:21
19194176,YIFR2,-15.416934,28.1445122,2024-11-01 12:51:21
19194177,CYEL8,-15.4040833,28.1637115,2024-11-01 12:51:21
19194292,EAFP7,-15.3994751,27.9409161,2024-11-01 12:52:18
19194293,QLJD0,-15.4005756,27.9405823,2024-11-01 12:52:21
19194294,YIFR2,-15.416934,28.1445122,2024-11-01 12:52:21
19194295,CYEL8,-15.4040833,28.1637115,2024-11-01 12:52:21
19194410,EAFP7,-15.3994751,27.9409161,2024-11-01 12:53:18
19194411,QLJD0,-15.4005756,27.9405823,2024-11-01 12:53:21
19194412,YIFR2,-15.416934,28.1445122,2024-11-01 12:53:21
19194413,CYEL8,-15.4040833,28.1637115,2024-11-01 12:53:21
19194528,EAFP7,-15.3994751,27.9409161,2024-11-01 12:54:19
19194529,QLJD0,-15.4005756,27.9405823,2024-11-01 12:54:22
19194530,YIFR2,-15.416934,28.1445122,2024-11-01 12:54:21
19194531,CYEL8,-15.4040833,28.1637115,2024-11-01 12:54:21
19194646,EAFP7,-15.3994751,27.9409161,2024-11-01 12:55:18
19194647,QLJD0,-15.4005756,27.9405823,2024-11-01 12:55:22
19194648,YIFR2,-15.416934,28.1445122,2024-11-01 12:55:22
19194649,CYEL8,-15.4040833,28.1637115,2024-11-01 12:55:22
19194764,EAFP7,-15.3994751,27.9409161,2024-11-01 12:56:18
19194765,QLJD0,-15.4005756,27.9405823,2024-11-01 12:56:21
19194766,YIFR2,-15.416934,28.1445122,2024-11-01 12:56:21
19194767,CYEL8,-15.4040833,28.1637115,2024-11-01 12:56:20
19194882,EAFP7,-15.3994751,27.9409161,2024-11-01 12:57:18
19194883,QLJD0,-15.4005756,27.9405823,2024-11-01 12:57:20
19194884,YIFR2,-15.416934,28.1445122,2024-11-01 12:57:20
19194885,CYEL8,-15.4040833,28.1637115,2024-11-01 12:57:20
19195000,EAFP7,-15.3994751,27.9409161,2024-11-01 12:58:18
19195001,QLJD0,-15.4005756,27.9405823,2024-11-01 12:58:21
19195002,YIFR2,-15.416934,28.1445122,2024-11-01 12:58:21
19195003,CYEL8,-15.4040833,28.1637115,2024-11-01 12:58:21
19195118,EAFP7,-15.3994751,27.9409161,2024-11-01 12:59:18
19195119,QLJD0,-15.4005756,27.9405823,2024-11-01 12:59:20
19195120,YIFR2,-15.416934,28.1445122,2024-11-01 12:59:20
19195121,CYEL8,-15.4040833,28.1637115,2024-11-01 12:59:20
19195236,EAFP7,-15.3994751,27.9409161,2024-11-01 13:00:19
19195237,QLJD0,-15.4005756,27.9405823,2024-11-01 13:00:24
19195238,YIFR2,-15.416934,28.1445122,2024-11-01 13:00:24
19195239,CYEL8,-15.4040833,28.1637115,2024-11-01 13:00:24
19195354,EAFP7,-15.3994751,27.9409161,2024-11-01 13:01:18
19195355,QLJD0,-15.4005756,27.9405823,2024-11-01 13:01:22
19195356,YIFR2,-15.416934,28.1445122,2024-11-01 13:01:22
19195357,CYEL8,-15.4040833,28.1637115,2024-11-01 13:01:22
19195472,EAFP7,-15.3994751,27.9409161,2024-11-01 13:02:18
19195473,QLJD0,-15.4005756,27.9405823,2024-11-01 13:02:22
19195474,YIFR2,-15.416934,28.1445122,2024-11-01 13:02:22
19195475,CYEL8,-15.4040833,28.1637115,2024-11-01 13:02:22
19195590,EAFP7,-15.3994751,27.9409161,2024-11-01 13:03:18
19195591,QLJD0,-15.4005756,27.9405823,2024-11-01 13:03:20
19195592,YIFR2,-15.416934,28.1445122,2024-11-01 13:03:20
19195593,CYEL8,-15.4040833,28.1637115,2024-11-01 13:03:20
19195708,EAFP7,-15.3994751,27.9409161,2024-11-01 13:04:18
19195709,QLJD0,-15.4005756,27.9405823,2024-11-01 13:04:22
19195710,YIFR2,-15.416934,28.1445122,2024-11-01 13:04:22
19195711,CYEL8,-15.4040833,28.1637115,2024-11-01 13:04:22
19195826,EAFP7,-15.3994751,27.9409161,2024-11-01 13:05:31
19195827,QLJD0,-15.4005756,27.9405823,2024-11-01 13:05:34
19195828,YIFR2,-15.416934,28.1445122,2024-11-01 13:05:34
19195829,CYEL8,-15.4040833,28.1637115,2024-11-01 13:05:34
19195944,EAFP7,-15.3994751,27.9409161,2024-11-01 13:06:18
19195945,QLJD0,-15.4005756,27.9405823,2024-11-01 13:06:23
19195946,YIFR2,-15.416934,28.1445122,2024-11-01 13:06:23
19195947,CYEL8,-15.4040833,28.1637115,2024-11-01 13:06:23
19196062,EAFP7,-15.3994751,27.9409161,2024-11-01 13:07:18
19196063,QLJD0,-15.4005756,27.9405823,2024-11-01 13:07:22
19196064,YIFR2,-15.416934,28.1445122,2024-11-01 13:07:22
19196065,CYEL8,-15.4040833,28.1637115,2024-11-01 13:07:22
19196180,EAFP7,-15.3994751,27.9409161,2024-11-01 13:08:18
19196181,QLJD0,-15.4005756,27.9405823,2024-11-01 13:08:20
19196182,YIFR2,-15.416934,28.1445122,2024-11-01 13:08:20
19196183,CYEL8,-15.4040833,28.1637115,2024-11-01 13:08:20
19196298,EAFP7,-15.3994751,27.9409161,2024-11-01 13:09:18
19196299,QLJD0,-15.4005756,27.9405823,2024-11-01 13:09:21
19196300,YIFR2,-15.416934,28.1445122,2024-11-01 13:09:21
19196301,CYEL8,-15.4040833,28.1637115,2024-11-01 13:09:21
19196416,EAFP7,-15.3994751,27.9409161,2024-11-01 13:10:18
19196417,QLJD0,-15.4005756,27.9405823,2024-11-01 13:10:21
19196418,YIFR2,-15.416934,28.1445122,2024-11-01 13:10:21
19196419,CYEL8,-15.4040833,28.1637115,2024-11-01 13:10:21
19196534,EAFP7,-15.3994751,27.9409161,2024-11-01 13:11:18
19196535,QLJD0,-15.4005756,27.9405823,2024-11-01 13:11:20
19196536,YIFR2,-15.416934,28.1445122,2024-11-01 13:11:20
19196537,CYEL8,-15.4040833,28.1637115,2024-11-01 13:11:20
19196652,EAFP7,-15.3994751,27.9409161,2024-11-01 13:12:18
19196653,QLJD0,-15.4005756,27.9405823,2024-11-01 13:12:20
19196654,YIFR2,-15.416934,28.1445122,2024-11-01 13:12:20
19196655,CYEL8,-15.4040833,28.1637115,2024-11-01 13:12:20
19196770,EAFP7,-15.3994751,27.9409161,2024-11-01 13:13:18
19196771,QLJD0,-15.4005756,27.9405823,2024-11-01 13:13:22
19196772,YIFR2,-15.416934,28.1445122,2024-11-01 13:13:22
19196773,CYEL8,-15.4040833,28.1637115,2024-11-01 13:13:22
19196888,EAFP7,-15.3994751,27.9409161,2024-11-01 13:14:19
19196889,QLJD0,-15.4005756,27.9405823,2024-11-01 13:14:23
19196890,YIFR2,-15.416934,28.1445122,2024-11-01 13:14:23
19196891,CYEL8,-15.4040833,28.1637115,2024-11-01 13:14:23
19197006,EAFP7,-15.3994751,27.9409161,2024-11-01 13:15:18
19197007,QLJD0,-15.4005756,27.9405823,2024-11-01 13:15:22
19197008,YIFR2,-15.416934,28.1445122,2024-11-01 13:15:22
19197009,CYEL8,-15.4040833,28.1637115,2024-11-01 13:15:22
19197124,EAFP7,-15.3994751,27.9409161,2024-11-01 13:16:18
19197125,QLJD0,-15.4005756,27.9405823,2024-11-01 13:16:21
19197126,YIFR2,-15.416934,28.1445122,2024-11-01 13:16:21
19197127,CYEL8,-15.4040833,28.1637115,2024-11-01 13:16:21
19197242,EAFP7,-15.3994751,27.9409161,2024-11-01 13:18:18
19197243,QLJD0,-15.4005756,27.9405823,2024-11-01 13:18:20
19197244,YIFR2,-15.416934,28.1445122,2024-11-01 13:18:20
19197245,CYEL8,-15.4040833,28.1637115,2024-11-01 13:18:20
19197360,EAFP7,-15.3994751,27.9409161,2024-11-01 13:19:18
19197361,QLJD0,-15.4005756,27.9405823,2024-11-01 13:19:20
19197362,YIFR2,-15.416934,28.1445122,2024-11-01 13:19:20
19197363,CYEL8,-15.4040833,28.1637115,2024-11-01 13:19:20
19197478,EAFP7,-15.3994751,27.9409161,2024-11-01 13:20:18
19197479,QLJD0,-15.4005756,27.9405823,2024-11-01 13:20:22
19197480,YIFR2,-15.416934,28.1445122,2024-11-01 13:20:22
19197481,CYEL8,-15.4040833,28.1637115,2024-11-01 13:20:22
19197596,EAFP7,-15.3994751,27.9409161,2024-11-01 13:21:18
19197597,QLJD0,-15.4005756,27.9405823,2024-11-01 13:21:24
19197598,YIFR2,-15.416934,28.1445122,2024-11-01 13:21:24
19197599,CYEL8,-15.4040833,28.1637115,2024-11-01 13:21:24
19197714,EAFP7,-15.3994751,27.9409161,2024-11-01 13:22:18
19197715,QLJD0,-15.4005756,27.9405823,2024-11-01 13:22:40
19197716,YIFR2,-15.416934,28.1445122,2024-11-01 13:22:40
19197717,CYEL8,-15.4040833,28.1637115,2024-11-01 13:22:40
19197832,EAFP7,-15.3994751,27.9409161,2024-11-01 13:23:18
19197833,QLJD0,-15.4005756,27.9405823,2024-11-01 13:23:21
19197834,YIFR2,-15.416934,28.1445122,2024-11-01 13:23:21
19197835,CYEL8,-15.4040833,28.1637115,2024-11-01 13:23:21
19197950,EAFP7,-15.3994751,27.9409161,2024-11-01 13:24:18
19197951,QLJD0,-15.4005756,27.9405823,2024-11-01 13:24:21
19197952,YIFR2,-15.416934,28.1445122,2024-11-01 13:24:21
19197953,CYEL8,-15.4040833,28.1637115,2024-11-01 13:24:21
19198068,EAFP7,-15.3994751,27.9409161,2024-11-01 13:25:18
19198069,QLJD0,-15.4005756,27.9405823,2024-11-01 13:25:22
19198070,YIFR2,-15.416934,28.1445122,2024-11-01 13:25:22
19198071,CYEL8,-15.4040833,28.1637115,2024-11-01 13:25:22
19198186,EAFP7,-15.3994751,27.9409161,2024-11-01 13:26:18
19198187,QLJD0,-15.4005756,27.9405823,2024-11-01 13:26:21
19198188,YIFR2,-15.416934,28.1445122,2024-11-01 13:26:21
19198189,CYEL8,-15.4040833,28.1637115,2024-11-01 13:26:21
19198304,EAFP7,-15.3994751,27.9409161,2024-11-01 13:27:19
19198305,QLJD0,-15.4005756,27.9405823,2024-11-01 13:27:22
19198306,YIFR2,-15.416934,28.1445122,2024-11-01 13:27:22
19198307,CYEL8,-15.4040833,28.1637115,2024-11-01 13:27:22
19198422,EAFP7,-15.3994751,27.9409161,2024-11-01 13:28:18
19198423,QLJD0,-15.4005756,27.9405823,2024-11-01 13:28:20
19198424,YIFR2,-15.416934,28.1445122,2024-11-01 13:28:20
19198425,CYEL8,-15.4040833,28.1637115,2024-11-01 13:28:20
19198540,EAFP7,-15.3994751,27.9409161,2024-11-01 13:29:18
19198541,QLJD0,-15.4005756,27.9405823,2024-11-01 13:29:20
19198542,YIFR2,-15.416934,28.1445122,2024-11-01 13:29:20
19198543,CYEL8,-15.4040833,28.1637115,2024-11-01 13:29:20
19198658,EAFP7,-15.3994751,27.9409161,2024-11-01 13:30:18
19198659,QLJD0,-15.4005756,27.9405823,2024-11-01 13:30:25
19198660,YIFR2,-15.416934,28.1445122,2024-11-01 13:30:25
19198661,CYEL8,-15.4040833,28.1637115,2024-11-01 13:30:25
19198776,EAFP7,-15.3994751,27.9409161,2024-11-01 13:31:18
19198777,QLJD0,-15.4005756,27.9405823,2024-11-01 13:31:21
19198778,YIFR2,-15.416934,28.1445122,2024-11-01 13:31:21
19198779,CYEL8,-15.4040833,28.1637115,2024-11-01 13:31:20
19198894,EAFP7,-15.3994751,27.9409161,2024-11-01 13:32:18
19198895,QLJD0,-15.4005756,27.9405823,2024-11-01 13:32:20
19198896,YIFR2,-15.416934,28.1445122,2024-11-01 13:32:20
19198897,CYEL8,-15.4040833,28.1637115,2024-11-01 13:32:20
19199012,EAFP7,-15.3994751,27.9409161,2024-11-01 13:33:18
19199013,QLJD0,-15.4005756,27.9405823,2024-11-01 13:33:20
19199014,YIFR2,-15.416934,28.1445122,2024-11-01 13:33:20
19199015,CYEL8,-15.4040833,28.1637115,2024-11-01 13:33:20
19199130,EAFP7,-15.3994751,27.9409161,2024-11-01 13:34:18
19199131,QLJD0,-15.4005756,27.9405823,2024-11-01 13:34:20
19199132,YIFR2,-15.416934,28.1445122,2024-11-01 13:34:20
19199133,CYEL8,-15.4040833,28.1637115,2024-11-01 13:34:20
19199248,EAFP7,-15.3994751,27.9409161,2024-11-01 13:35:19
19199249,QLJD0,-15.4005756,27.9405823,2024-11-01 13:35:22
19199250,YIFR2,-15.416934,28.1445122,2024-11-01 13:35:22
19199251,CYEL8,-15.4040833,28.1637115,2024-11-01 13:35:22
19199366,EAFP7,-15.3994751,27.9409161,2024-11-01 13:36:18
19199367,QLJD0,-15.4005756,27.9405823,2024-11-01 13:36:21
19199368,YIFR2,-15.416934,28.1445122,2024-11-01 13:36:21
19199369,CYEL8,-15.4040833,28.1637115,2024-11-01 13:36:21
19199484,EAFP7,-15.3994751,27.9409161,2024-11-01 13:37:18
19199485,QLJD0,-15.4005756,27.9405823,2024-11-01 13:37:20
19199486,YIFR2,-15.416934,28.1445122,2024-11-01 13:37:20
19199487,CYEL8,-15.4040833,28.1637115,2024-11-01 13:37:20
19199602,EAFP7,-15.3994751,27.9409161,2024-11-01 13:38:18
19199603,QLJD0,-15.4005756,27.9405823,2024-11-01 13:38:21
19199604,YIFR2,-15.416934,28.1445122,2024-11-01 13:38:21
19199605,CYEL8,-15.4040833,28.1637115,2024-11-01 13:38:21
19199720,EAFP7,-15.3994751,27.9409161,2024-11-01 13:39:18
19199721,QLJD0,-15.4005756,27.9405823,2024-11-01 13:39:22
19199722,YIFR2,-15.416934,28.1445122,2024-11-01 13:39:22
19199723,CYEL8,-15.4040833,28.1637115,2024-11-01 13:39:22
19199838,EAFP7,-15.3994751,27.9409161,2024-11-01 13:40:18
19199839,QLJD0,-15.4005756,27.9405823,2024-11-01 13:40:22
19199840,YIFR2,-15.416934,28.1445122,2024-11-01 13:40:22
19199841,CYEL8,-15.4040833,28.1637115,2024-11-01 13:40:22
19199956,EAFP7,-15.3994751,27.9409161,2024-11-01 13:41:18
19199957,QLJD0,-15.4005756,27.9405823,2024-11-01 13:41:21
19199958,YIFR2,-15.416934,28.1445122,2024-11-01 13:41:21
19199959,CYEL8,-15.4040833,28.1637115,2024-11-01 13:41:21
19200074,EAFP7,-15.3994751,27.9409161,2024-11-01 13:42:18
19200075,QLJD0,-15.4005756,27.9405823,2024-11-01 13:42:21
19200076,YIFR2,-15.416934,28.1445122,2024-11-01 13:42:21
19200077,CYEL8,-15.4040833,28.1637115,2024-11-01 13:42:20
19200192,EAFP7,-15.3994751,27.9409161,2024-11-01 13:43:18
19200193,QLJD0,-15.4005756,27.9405823,2024-11-01 13:43:21
19200194,YIFR2,-15.416934,28.1445122,2024-11-01 13:43:21
19200195,CYEL8,-15.4040833,28.1637115,2024-11-01 13:43:21
19200310,EAFP7,-15.3994751,27.9409161,2024-11-01 13:44:18
19200311,QLJD0,-15.4005756,27.9405823,2024-11-01 13:44:22
19200312,YIFR2,-15.416934,28.1445122,2024-11-01 13:44:22
19200313,CYEL8,-15.4040833,28.1637115,2024-11-01 13:44:22
19200428,EAFP7,-15.3994751,27.9409161,2024-11-01 13:45:18
19200429,QLJD0,-15.4005756,27.9405823,2024-11-01 13:45:22
19200430,YIFR2,-15.416934,28.1445122,2024-11-01 13:45:22
19200431,CYEL8,-15.4040833,28.1637115,2024-11-01 13:45:22
19200546,EAFP7,-15.3994751,27.9409161,2024-11-01 13:46:18
19200547,QLJD0,-15.4005756,27.9405823,2024-11-01 13:46:20
19200548,YIFR2,-15.416934,28.1445122,2024-11-01 13:46:20
19200549,CYEL8,-15.4040833,28.1637115,2024-11-01 13:46:20
19200664,EAFP7,-15.3994751,27.9409161,2024-11-01 13:47:18
19200665,QLJD0,-15.4005756,27.9405823,2024-11-01 13:47:22
19200666,YIFR2,-15.416934,28.1445122,2024-11-01 13:47:21
19200667,CYEL8,-15.4040833,28.1637115,2024-11-01 13:47:21
19200782,EAFP7,-15.3994751,27.9409161,2024-11-01 13:48:18
19200783,QLJD0,-15.4005756,27.9405823,2024-11-01 13:48:20
19200784,YIFR2,-15.416934,28.1445122,2024-11-01 13:48:20
19200785,CYEL8,-15.4040833,28.1637115,2024-11-01 13:48:20
19200900,EAFP7,-15.3994751,27.9409161,2024-11-01 13:49:18
19200901,QLJD0,-15.4005756,27.9405823,2024-11-01 13:49:21
19200902,YIFR2,-15.416934,28.1445122,2024-11-01 13:49:21
19200903,CYEL8,-15.4040833,28.1637115,2024-11-01 13:49:21
19201018,EAFP7,-15.3994751,27.9409161,2024-11-01 13:50:18
19201019,QLJD0,-15.4005756,27.9405823,2024-11-01 13:50:21
19201020,YIFR2,-15.416934,28.1445122,2024-11-01 13:50:21
19201021,CYEL8,-15.4040833,28.1637115,2024-11-01 13:50:21
19201136,EAFP7,-15.3994751,27.9409161,2024-11-01 13:51:18
19201137,QLJD0,-15.4005756,27.9405823,2024-11-01 13:51:21
19201138,YIFR2,-15.416934,28.1445122,2024-11-01 13:51:21
19201139,CYEL8,-15.4040833,28.1637115,2024-11-01 13:51:21
19201254,EAFP7,-15.3994751,27.9409161,2024-11-01 13:52:18
19201255,QLJD0,-15.4005756,27.9405823,2024-11-01 13:52:22
19201256,YIFR2,-15.416934,28.1445122,2024-11-01 13:52:22
19201257,CYEL8,-15.4040833,28.1637115,2024-11-01 13:52:22
19201372,EAFP7,-15.3994751,27.9409161,2024-11-01 13:53:18
19201373,QLJD0,-15.4005756,27.9405823,2024-11-01 13:53:22
19201374,YIFR2,-15.416934,28.1445122,2024-11-01 13:53:22
19201375,CYEL8,-15.4040833,28.1637115,2024-11-01 13:53:22
19201490,EAFP7,-15.3994751,27.9409161,2024-11-01 13:54:18
19201491,QLJD0,-15.4005756,27.9405823,2024-11-01 13:54:20
19201492,YIFR2,-15.416934,28.1445122,2024-11-01 13:54:20
19201493,CYEL8,-15.4040833,28.1637115,2024-11-01 13:54:20
19201608,EAFP7,-15.3994751,27.9409161,2024-11-01 13:55:18
19201609,QLJD0,-15.4005756,27.9405823,2024-11-01 13:55:20
19201610,YIFR2,-15.416934,28.1445122,2024-11-01 13:55:20
19201611,CYEL8,-15.4040833,28.1637115,2024-11-01 13:55:20
19201726,EAFP7,-15.3994751,27.9409161,2024-11-01 13:56:18
19201727,QLJD0,-15.4005756,27.9405823,2024-11-01 13:56:23
19201728,YIFR2,-15.416934,28.1445122,2024-11-01 13:56:23
19201729,CYEL8,-15.4040833,28.1637115,2024-11-01 13:56:23
19201844,EAFP7,-15.3994751,27.9409161,2024-11-01 13:57:19
19201845,QLJD0,-15.4005756,27.9405823,2024-11-01 13:57:23
19201846,YIFR2,-15.416934,28.1445122,2024-11-01 13:57:23
19201847,CYEL8,-15.4040833,28.1637115,2024-11-01 13:57:23
19201962,EAFP7,-15.3994751,27.9409161,2024-11-01 13:58:19
19201963,QLJD0,-15.4005756,27.9405823,2024-11-01 13:58:22
19201964,YIFR2,-15.416934,28.1445122,2024-11-01 13:58:22
19201965,CYEL8,-15.4040833,28.1637115,2024-11-01 13:58:22
19202080,EAFP7,-15.3994751,27.9409161,2024-11-01 13:59:19
19202081,QLJD0,-15.4005756,27.9405823,2024-11-01 13:59:22
19202082,YIFR2,-15.416934,28.1445122,2024-11-01 13:59:22
19202083,CYEL8,-15.4040833,28.1637115,2024-11-01 13:59:22
19202198,EAFP7,-15.3994751,27.9409161,2024-11-01 14:00:18
19202199,QLJD0,-15.4005756,27.9405823,2024-11-01 14:00:21
19202200,YIFR2,-15.416934,28.1445122,2024-11-01 14:00:21
19202201,CYEL8,-15.4040833,28.1637115,2024-11-01 14:00:21
19202316,EAFP7,-15.3994751,27.9409161,2024-11-01 14:01:18
19202317,QLJD0,-15.4005756,27.9405823,2024-11-01 14:01:20
19202318,YIFR2,-15.416934,28.1445122,2024-11-01 14:01:20
19202319,CYEL8,-15.4040833,28.1637115,2024-11-01 14:01:20
19202434,EAFP7,-15.3994751,27.9409161,2024-11-01 14:02:18
19202435,QLJD0,-15.4005756,27.9405823,2024-11-01 14:02:20
19202436,YIFR2,-15.416934,28.1445122,2024-11-01 14:02:20
19202437,CYEL8,-15.4040833,28.1637115,2024-11-01 14:02:20
19202552,EAFP7,-15.3994751,27.9409161,2024-11-01 14:03:18
19202553,QLJD0,-15.4005756,27.9405823,2024-11-01 14:03:20
19202554,YIFR2,-15.416934,28.1445122,2024-11-01 14:03:20
19202555,CYEL8,-15.4040833,28.1637115,2024-11-01 14:03:20
19202670,EAFP7,-15.3994751,27.9409161,2024-11-01 14:04:18
19202671,QLJD0,-15.4005756,27.9405823,2024-11-01 14:04:21
19202672,YIFR2,-15.416934,28.1445122,2024-11-01 14:04:20
19202673,CYEL8,-15.4040833,28.1637115,2024-11-01 14:04:20
19202788,EAFP7,-15.3994751,27.9409161,2024-11-01 14:05:18
19202789,QLJD0,-15.4005756,27.9405823,2024-11-01 14:05:20
19202790,YIFR2,-15.416934,28.1445122,2024-11-01 14:05:20
19202791,CYEL8,-15.4040833,28.1637115,2024-11-01 14:05:20
19202906,EAFP7,-15.3994751,27.9409161,2024-11-01 14:06:18
19202907,QLJD0,-15.4005756,27.9405823,2024-11-01 14:06:20
19202908,YIFR2,-15.416934,28.1445122,2024-11-01 14:06:20
19202909,CYEL8,-15.4040833,28.1637115,2024-11-01 14:06:20
19203024,EAFP7,-15.3994751,27.9409161,2024-11-01 14:07:18
19203025,QLJD0,-15.4005756,27.9405823,2024-11-01 14:07:38
19203026,YIFR2,-15.416934,28.1445122,2024-11-01 14:07:38
19203027,CYEL8,-15.4040833,28.1637115,2024-11-01 14:07:38
19203142,EAFP7,-15.3994751,27.9409161,2024-11-01 14:08:18
19203143,QLJD0,-15.4005756,27.9405823,2024-11-01 14:08:20
19203144,YIFR2,-15.416934,28.1445122,2024-11-01 14:08:20
19203145,CYEL8,-15.4040833,28.1637115,2024-11-01 14:08:20
19203260,EAFP7,-15.3994751,27.9409161,2024-11-01 14:09:19
19203261,QLJD0,-15.4005756,27.9405823,2024-11-01 14:09:22
19203262,YIFR2,-15.416934,28.1445122,2024-11-01 14:09:22
19203263,CYEL8,-15.4040833,28.1637115,2024-11-01 14:09:22
19203378,EAFP7,-15.3994751,27.9409161,2024-11-01 14:10:19
19203379,QLJD0,-15.4005756,27.9405823,2024-11-01 14:10:23
19203380,YIFR2,-15.416934,28.1445122,2024-11-01 14:10:23
19203381,CYEL8,-15.4040833,28.1637115,2024-11-01 14:10:23
19203496,EAFP7,-15.3994751,27.9409161,2024-11-01 14:11:18
19203497,QLJD0,-15.4005756,27.9405823,2024-11-01 14:11:22
19203498,YIFR2,-15.416934,28.1445122,2024-11-01 14:11:22
19203499,CYEL8,-15.4040833,28.1637115,2024-11-01 14:11:22
19203614,EAFP7,-15.3994751,27.9409161,2024-11-01 14:12:18
19203615,QLJD0,-15.4005756,27.9405823,2024-11-01 14:12:22
19203616,YIFR2,-15.416934,28.1445122,2024-11-01 14:12:22
19203617,CYEL8,-15.4040833,28.1637115,2024-11-01 14:12:22
19203732,EAFP7,-15.3994751,27.9409161,2024-11-01 14:13:18
19203733,QLJD0,-15.4005756,27.9405823,2024-11-01 14:13:22
19203734,YIFR2,-15.416934,28.1445122,2024-11-01 14:13:22
19203735,CYEL8,-15.4040833,28.1637115,2024-11-01 14:13:22
19203850,EAFP7,-15.3994751,27.9409161,2024-11-01 14:14:18
19203851,QLJD0,-15.4005756,27.9405823,2024-11-01 14:14:21
19203852,YIFR2,-15.416934,28.1445122,2024-11-01 14:14:21
19203853,CYEL8,-15.4040833,28.1637115,2024-11-01 14:14:21
19203968,EAFP7,-15.3994751,27.9409161,2024-11-01 14:15:18
19203969,QLJD0,-15.4005756,27.9405823,2024-11-01 14:15:21
19203970,YIFR2,-15.416934,28.1445122,2024-11-01 14:15:21
19203971,CYEL8,-15.4040833,28.1637115,2024-11-01 14:15:21
19204086,EAFP7,-15.3994751,27.9409161,2024-11-01 14:16:18
19204087,QLJD0,-15.4005756,27.9405823,2024-11-01 14:16:20
19204088,YIFR2,-15.416934,28.1445122,2024-11-01 14:16:20
19204089,CYEL8,-15.4040833,28.1637115,2024-11-01 14:16:20
19204204,EAFP7,-15.3994751,27.9409161,2024-11-01 14:17:18
19204205,QLJD0,-15.4005756,27.9405823,2024-11-01 14:17:22
19204206,YIFR2,-15.416934,28.1445122,2024-11-01 14:17:22
19204207,CYEL8,-15.4040833,28.1637115,2024-11-01 14:17:22
19204322,EAFP7,-15.3994751,27.9409161,2024-11-01 14:18:18
19204323,QLJD0,-15.4005756,27.9405823,2024-11-01 14:18:20
19204324,YIFR2,-15.416934,28.1445122,2024-11-01 14:18:20
19204325,CYEL8,-15.4040833,28.1637115,2024-11-01 14:18:20
19204440,EAFP7,-15.3994751,27.9409161,2024-11-01 14:19:18
19204441,QLJD0,-15.4005756,27.9405823,2024-11-01 14:19:21
19204442,YIFR2,-15.416934,28.1445122,2024-11-01 14:19:21
19204443,CYEL8,-15.4040833,28.1637115,2024-11-01 14:19:21
19204558,EAFP7,-15.3994751,27.9409161,2024-11-01 14:20:18
19204559,QLJD0,-15.4005756,27.9405823,2024-11-01 14:20:22
19204560,YIFR2,-15.416934,28.1445122,2024-11-01 14:20:22
19204561,CYEL8,-15.4040833,28.1637115,2024-11-01 14:20:22
19204676,EAFP7,-15.3994751,27.9409161,2024-11-01 14:21:18
19204677,QLJD0,-15.4005756,27.9405823,2024-11-01 14:21:20
19204678,YIFR2,-15.416934,28.1445122,2024-11-01 14:21:20
19204679,CYEL8,-15.4040833,28.1637115,2024-11-01 14:21:20
19204794,EAFP7,-15.3994751,27.9409161,2024-11-01 14:22:18
19204795,QLJD0,-15.4005756,27.9405823,2024-11-01 14:22:21
19204796,YIFR2,-15.416934,28.1445122,2024-11-01 14:22:21
19204797,CYEL8,-15.4040833,28.1637115,2024-11-01 14:22:21
19204912,EAFP7,-15.3994751,27.9409161,2024-11-01 14:23:18
19204913,QLJD0,-15.4005756,27.9405823,2024-11-01 14:23:21
19204914,YIFR2,-15.416934,28.1445122,2024-11-01 14:23:21
19204915,CYEL8,-15.4040833,28.1637115,2024-11-01 14:23:21
19205030,EAFP7,-15.3994751,27.9409161,2024-11-01 14:24:19
